firstName,lastName,email,phoneNumber,cin,customer_id,ssn,month,age,annual_income,monthly_inhand_salary,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,amount_invested_monthly,payment_behaviour,monthly_balance,auto_loan,credit_builder_loan,debt_consolidation_loan,home_equity_loan,mortgage_loan,no_loan,not_specified,payday_loan,personal_loan,student_loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_score
Stanwayn,David,davidstanwayn@gmail.com,680744246,ua241,183620,995-31-6045,4.0,31.0,8107295.0,8096079.0,24350393.0,8.0,8.0,16.0,6.0,22.0,19.0,266.0,8.0,0.0,38382.0,29464731.0,61.0,0.0,8219046.0,2.0,25441994.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Ablanj,Jennifer,jenniferablanj@gmail.com,698648417,ua928,556238,995-31-9729,7.0,35.0,9334576.0,77518135.0,22009888.0,5.0,7.0,16.0,4.0,7.0,12.0,817.0,6.0,0.0,120325.0,4103066.0,194.0,0.0,21694853.0,3.0,6081339.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Good
Krishnanc,arani,aranikrishnanc@gmail.com,622153167,ua276,399515,995-31-8198,7.0,36.0,14297495.0,1169858.0,22816258.0,2.0,4.0,5.0,3.0,9.0,11.0,127.0,1.0,0.0,44362.0,29237703.0,292.0,0.0,102303674.0,2.0,19865866.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Martinn,Michelle,michellemartinn@gmail.com,647072938,ua750,465122,995-31-5690,8.0,37.0,4559508.0,31892122.0,49196185.0,9.0,11.0,27.0,6.0,60.0,23.0,2628.0,8.0,0.0,27231.0,32212055.0,173.0,0.0,4519779.0,6.0,41157727.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Papachristouo,Harry,harrypapachristouo@gmail.com,645241772,ua216,491201,995-31-9733,8.0,35.0,1423196.0,12002301.0,16753336.0,8.0,5.0,18.0,5.0,41.0,25.0,1047.0,10.0,0.0,246539.0,28315783.0,130.0,0.0,12812416.0,6.0,3059205.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Rucinskia,Tracy,tracyrucinskia@gmail.com,604817478,ua094,179075,995-31-2717,5.0,25.0,188546.0,16272167.0,6016087.0,8.0,9.0,27.0,6.0,57.0,14.0,1842.0,7.0,0.0,20881.0,2589448.0,194.0,0.0,71241394.0,1.0,3213194.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Tayloru,Edward,edwardtayloru@gmail.com,652111367,ua156,910157,995-31-3026,8.0,41.0,565440.0,45240.0,28158362.0,9.0,7.0,20.0,9.0,52.0,20.0,2718.0,9.0,0.0,424761.0,38854267.0,90.0,0.0,470141.0,6.0,36380228.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
Annikae,er,erannikae@gmail.com,676953780,ua879,856702,995-31-4762,1.0,48.0,731802.0,614635.0,38529377.0,4.0,5.0,20.0,1.0,27.0,10.0,998.0,3.0,0.0,5955.0,40490437.0,329.0,0.0,36474326.0,2.0,49136237.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Durfeeo,Don,dondurfeeo@gmail.com,681485492,ua005,703562,995-31-9206,1.0,42.0,10745103.0,9204253.0,684867.0,0.0,5.0,11.0,1.0,3.0,8.0,1034.0,1.0,0.0,67146.0,27935768.0,319.0,0.0,2369247.0,5.0,86501385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Shaoi,Xiaoyi,xiaoyishaoi@gmail.com,696135552,ua757,792767,995-31-7727,6.0,51.0,2904429.0,24383574.0,0.0,5.0,6.0,12.0,0.0,1.0,1.0,469.0,4.0,0.0,10788.0,29335262.0,250.0,0.0,63068516.0,5.0,43076724.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Ruanoy,Carlos,carlosruanoy@gmail.com,680348042,ua331,861058,995-31-5035,3.0,23.0,4055444.0,33805366.0,15993501.0,8.0,10.0,24.0,7.0,49.0,25.0,2986.0,11.0,0.0,290277.0,22390123.0,131.0,0.0,27318076.0,2.0,18493788.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Slaterv,Steve,steveslaterv@gmail.com,617158306,ua221,636241,995-31-2791,6.0,41.0,13494723.0,11293604.0,32122565.0,7.0,6.0,16.0,4.0,6.0,18.0,834.0,6.0,0.0,108551.0,38979183.0,228.0,0.0,8751911.0,2.0,21294359.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Chadbournt,Margaret,margaretchadbournt@gmail.com,696294749,ua111,315147,995-31-7028,1.0,17.0,6710412.0,582901.0,26502216.0,9.0,9.0,19.0,5.0,26.0,27.0,2154.0,6.0,0.0,463575.0,35022285.0,14.0,0.0,76548706.0,5.0,49133014.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Henryg,David,davidhenryg@gmail.com,648397979,ua794,829944,995-31-1574,1.0,37.0,2839364.0,20761367.0,1454755.0,6.0,6.0,31.0,7.0,46.0,22.0,848.0,9.0,0.0,201671.0,36783497.0,134.0,0.0,68473564.0,4.0,25366461.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Gellers,Martinne,martinnegellers@gmail.com,659885227,ua694,960559,995-31-5363,5.0,27.0,3479774.0,29118118.0,5627408.0,6.0,4.0,7.0,3.0,26.0,12.0,508.0,1.0,0.0,87486.0,26979052.0,377.0,0.0,1597977.0,1.0,36510938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Saphirv,Ann,annsaphirv@gmail.com,633905465,ua517,185762,995-31-2069,6.0,52.0,16495695.0,13601413.0,33554102.0,1.0,4.0,1.0,3.0,7.0,12.0,501.0,2.0,0.0,77945.0,34492077.0,284.0,0.0,1045506.0,6.0,11600497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Kimt,Soyoung,soyoungkimt@gmail.com,637620997,ua230,606368,995-31-8720,8.0,22.0,11980385.0,10303654.0,26265888.0,5.0,3.0,18.0,3.0,25.0,18.0,174.0,10.0,0.0,2981.0,3548213.0,383.0,0.0,49337505.0,2.0,30743314.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Kangl,Benjamin,benjaminkangl@gmail.com,668100542,ua410,643047,995-31-8801,4.0,22.0,10142545.0,9912121.0,54569283.0,8.0,8.0,31.0,9.0,59.0,21.0,170.0,8.0,0.0,49697.0,27679302.0,23.0,0.0,62126965.0,1.0,27242496.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Subarkahy,Muhammad,muhammadsubarkahy@gmail.com,685010928,ua349,892080,995-31-9842,5.0,19.0,3780728.0,29336067.0,62475704.0,1.0,2.0,4.0,2.0,5.0,6.0,205.0,1.0,0.0,10885.0,26426697.0,245.0,0.0,16457303.0,4.0,32631195.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Schnurra,Leah,leahschnurra@gmail.com,680573938,ua994,456403,995-31-5038,7.0,22.0,1938602.0,18585017.0,4000925.0,4.0,4.0,7.0,3.0,5.0,15.0,974.0,11.0,0.0,243826.0,33977238.0,179.0,0.0,13827638.0,1.0,29756454.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Ermanl,Michael,michaelermanl@gmail.com,670123580,ua575,345290,995-31-8260,1.0,43.0,8875135.0,9895946.0,9058562.0,8.0,9.0,27.0,2.0,29.0,14.0,1846.0,12.0,0.0,135377.0,2573203.0,205.0,0.0,5040498.0,3.0,3094959.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Baynesh,Terry,terrybaynesh@gmail.com,644819023,ua423,834436,995-31-2960,1.0,55.0,2876268.0,228189.0,0.0,7.0,6.0,10.0,0.0,23.0,12.0,1523.0,1.0,0.0,139177.0,38594143.0,376.0,0.0,5193095.0,5.0,42625806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Guptar,Poornima,poornimaguptar@gmail.com,626469758,ua571,228467,995-31-5544,3.0,36.0,1491401.0,15048341.0,7999519.0,10.0,9.0,17.0,8.0,36.0,18.0,775.0,13.0,0.0,135722.0,30082308.0,143.0,0.0,582659.0,1.0,30222232.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Cremerh,Andreas,andreascremerh@gmail.com,639316271,ua945,172510,995-31-6218,8.0,24.0,204889.0,16534083.0,90291016.0,10.0,7.0,26.0,9.0,32.0,25.0,604.0,14.0,0.0,368076.0,37672188.0,14.0,0.0,1377344.0,1.0,24548167.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Seetharamanx,Deepa,deepaseetharamanx@gmail.com,687145414,ua035,188250,995-31-7027,3.0,21.0,10667451.0,8657543.0,0.0,7.0,4.0,17.0,0.0,26.0,11.0,-76.0,4.0,0.0,31639.0,3705624.0,233.0,0.0,115215805.0,6.0,99053845.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Hetzg,Robert,roberthetzg@gmail.com,678399687,ua243,259145,995-31-1225,2.0,34.0,3467115.0,26372625.0,5233759.0,4.0,3.0,16.0,2.0,26.0,20.0,1127.0,2.0,0.0,107197.0,33789806.0,256.0,0.0,14717188.0,1.0,35421677.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Reddallw,Braden,bradenreddallw@gmail.com,626320551,ua062,974029,995-31-5832,8.0,33.0,16743346.0,11943667.0,9791208.0,2.0,4.0,5.0,0.0,11.0,6.0,421.0,3.0,0.0,127203.0,29036362.0,322.0,0.0,532915.0,5.0,32593637.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Alvarengaj,Daniel,danielalvarengaj@gmail.com,647139950,ua030,304016,995-31-7425,6.0,54.0,1396677.0,10378975.0,3285192.0,3.0,7.0,3.0,3.0,11.0,15.0,744.0,3.0,0.0,41248.0,35429382.0,345.0,0.0,12912787.0,1.0,23180995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Whiteg,Stanley,stanleywhiteg@gmail.com,680048088,ua257,792073,995-31-9666,2.0,15.0,424503.0,3382525.0,16516513.0,6.0,5.0,20.0,9.0,13.0,25.0,2785.0,7.0,0.0,465337.0,3614142.0,63.0,0.0,4057898.0,1.0,57297577.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
B.f,Liana,lianab.f@gmail.com,632129596,ua045,965804,995-31-5924,4.0,16.0,2047414.0,15871783.0,986621.0,7.0,7.0,32.0,7.0,37.0,26.0,958.0,6.0,0.0,218121.0,34670513.0,232.0,0.0,1419749.0,1.0,20808083.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Holtonj,Kate,kateholtonj@gmail.com,685515170,ua394,394741,995-31-1670,1.0,27.0,3886812.0,304301.0,27366604.0,3.0,4.0,1.0,1.0,3.0,1.0,151.0,3.0,0.0,115003.0,34698082.0,292.0,0.0,24463014.0,1.0,34465283.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
Emmotto,Robin,robinemmotto@gmail.com,654382900,ua008,793450,995-31-3881,3.0,46.0,716050.0,60110835.0,7125191.0,2.0,5.0,1.0,2.0,12.0,8.0,938.0,1.0,0.0,51984.0,4092306.0,324.0,0.0,16969926.0,5.0,61015717.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Aubinn,Dena,denaaubinn@gmail.com,626488260,ua867,674899,995-31-6445,3.0,46.0,16953984.0,1684832.0,18286009.0,4.0,5.0,4.0,2.0,5.0,3.0,964.0,5.0,0.0,55448.0,2823647.0,330.0,0.0,11814743.0,3.0,30204977.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Driverw,Anna,annadriverw@gmail.com,617746505,ua470,514457,995-31-9368,7.0,16.0,1878173.0,16281442.0,28171864.0,6.0,6.0,25.0,2.0,19.0,12.0,925.0,10.0,0.0,13143.0,27915634.0,153.0,0.0,16455923.0,1.0,2600833.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Whiter,Lawrence,lawrencewhiter@gmail.com,617086303,ua917,327512,995-31-4596,5.0,43.0,3269086.0,29102383.0,50281845.0,4.0,5.0,6.0,3.0,15.0,18.0,1048.0,0.0,0.0,138029.0,34375202.0,374.0,0.0,6586974.0,5.0,42487225.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Soderpalmn,Helena,helenasoderpalmn@gmail.com,687614399,ua709,968291,995-31-9750,1.0,33.0,7341748.0,60011235.0,16371306.0,7.0,4.0,20.0,4.0,30.0,19.0,1453.0,4.0,0.0,240205.0,34345623.0,136.0,0.0,19288623.0,3.0,51351306.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Mutikanip,Lucia,luciamutikanip@gmail.com,695448162,ua617,475432,995-31-8619,4.0,36.0,3091068.0,237489.0,5500871.0,6.0,3.0,17.0,3.0,25.0,19.0,1353.0,8.0,0.0,39256.0,31807713.0,134.0,0.0,22972653.0,1.0,24275375.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Kuehnent,Eva,evakuehnent@gmail.com,689398244,ua621,283371,995-31-8632,8.0,53.0,6340782.0,5052985.0,18163939.0,1.0,3.0,4.0,4.0,4.0,2.0,632.0,4.0,0.0,76825.0,29335245.0,236.0,0.0,19854381.0,1.0,4151153.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
Longstrethg,Andrew,andrewlongstrethg@gmail.com,658722648,ua731,862152,995-31-7745,7.0,32.0,5437851.0,43695425.0,15350687.0,6.0,10.0,15.0,5.0,47.0,25.0,161.0,10.0,0.0,148264.0,37812172.0,202.0,0.0,1416559.0,5.0,3917915.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Stephensonm,Emily,emilystephensonm@gmail.com,644901079,ua421,294279,995-31-5692,2.0,20.0,3905247.0,34163726.0,6282422.0,5.0,4.0,9.0,2.0,3.0,11.0,265.0,1.0,0.0,128422.0,32435535.0,396.0,0.0,13434286.0,4.0,40447015.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Preziosos,Jeanine,jeaninepreziosos@gmail.com,689973351,ua409,731778,995-31-9580,7.0,34.0,1658069.0,13327241.0,6719916.0,6.0,6.0,16.0,5.0,24.0,20.0,2204.0,7.0,0.0,455965.0,34391285.0,113.0,0.0,16580806.0,1.0,1902652.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Lopezk,Luciana,lucianalopezk@gmail.com,677993155,ua405,753700,995-31-5149,4.0,35.0,6027192.0,478266.0,20360579.0,6.0,7.0,27.0,6.0,30.0,25.0,2885.0,13.0,0.0,454695.0,37674583.0,98.0,0.0,16882413.0,5.0,3558361.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Malonev,Scott,scottmalonev@gmail.com,677737848,ua137,340072,995-31-8641,6.0,16.0,4244754.0,3583295.0,9524042.0,5.0,5.0,13.0,4.0,12.0,13.0,1204.0,7.0,0.0,210316.0,32963863.0,214.0,0.0,7558424.0,4.0,44750482.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Hopkinsc,Andrea,andreahopkinsc@gmail.com,634327401,ua593,933236,995-31-2526,1.0,54.0,3143812.0,24168433.0,18945349.0,1.0,4.0,9.0,1.0,2.0,7.0,1138.0,4.0,0.0,819.0,34392696.0,393.0,0.0,301822.0,1.0,210917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Roumeliotisg,Greg,gregroumeliotisg@gmail.com,616375831,ua106,693203,995-31-2557,1.0,26.0,1561061.0,13508842.0,7814509.0,6.0,10.0,28.0,9.0,36.0,26.0,45.0,11.0,0.0,207263.0,30899277.0,179.0,0.0,100000.0,4.0,26763016.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Fletchery,Laurence,laurencefletchery@gmail.com,682205474,ua426,389845,995-31-6720,6.0,19.0,3486036.0,273903.0,34611584.0,8.0,3.0,14.0,2.0,7.0,15.0,1153.0,2.0,0.0,130187.0,3793297.0,397.0,0.0,18287944.0,2.0,336412.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Good
Browne,Stephen,stephenbrowne@gmail.com,685336792,ua925,711522,995-31-7513,8.0,28.0,1224903.0,10090525.0,0.0,1.0,2.0,8.0,0.0,8.0,15.0,7.0,2.0,0.0,87485.0,34316925.0,387.0,0.0,13746095.0,5.0,11215916.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Abbasc,Mohammed,mohammedabbasc@gmail.com,683169167,ua169,358003,995-31-3393,6.0,42.0,2077434.0,1702195.0,3708878.0,6.0,6.0,25.0,3.0,8.0,6.0,1993.0,7.0,0.0,182287.0,36521687.0,100.0,0.0,3759903.0,5.0,34553168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Carewx,Sinead,sineadcarewx@gmail.com,675140615,ua329,808616,995-31-4815,5.0,42.0,7007882.0,5727902.0,7166882.0,7.0,6.0,13.0,2.0,10.0,10.0,125.0,4.0,0.0,116999.0,38807293.0,284.0,0.0,6446982.0,5.0,68665155.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Griffithss,Peter,petergriffithss@gmail.com,614351914,ua309,826855,995-31-1568,6.0,36.0,14434252.0,12119543.0,10457987.0,0.0,1.0,12.0,1.0,6.0,10.0,1061.0,1.0,0.0,112341.0,38312824.0,394.0,0.0,10928845.0,1.0,30448996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
Wilchinsa,Dan,danwilchinsa@gmail.com,685205191,ua953,232480,995-31-7498,7.0,47.0,8407488.0,709724.0,20674063.0,0.0,1.0,6.0,4.0,4.0,3.0,-313.0,5.0,0.0,39697.0,3831234.0,341.0,0.0,1470821.0,6.0,59590125.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Palmerl,Doug,dougpalmerl@gmail.com,602946370,ua190,129104,995-31-3673,8.0,20.0,14639215.0,12099346.0,4018863.0,4.0,7.0,18.0,4.0,23.0,16.0,932.0,7.0,0.0,87998.0,33671013.0,164.0,0.0,11837062.0,2.0,24243422.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Leongj,Richard,richardleongj@gmail.com,607846068,ua068,924020,995-31-8482,3.0,24.0,4549989.0,36594111.0,355347.0,8.0,8.0,33.0,5.0,30.0,19.0,2741.0,9.0,0.0,465447.0,416044.0,81.0,0.0,7134244.0,5.0,4722226.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Bryano,Victoria,victoriabryano@gmail.com,684589896,ua959,589811,995-31-1728,3.0,54.0,2651599.0,20836658.0,11483825.0,4.0,6.0,13.0,1.0,24.0,15.0,111.0,6.0,0.0,11509.0,26607527.0,220.0,0.0,11134562.0,3.0,35553714.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Laurenty,Lionel,lionellaurenty@gmail.com,640270844,ua613,204251,995-31-5535,5.0,22.0,8769285.0,71417373.0,18841093.0,4.0,6.0,10.0,4.0,21.0,5.0,621.0,0.0,0.0,135222.0,39184193.0,288.0,0.0,51669165.0,1.0,2990712.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Lopezq,Luciana,lucianalopezq@gmail.com,661078310,ua570,760992,995-31-1730,3.0,42.0,1756241.0,16835342.0,4613294.0,7.0,9.0,31.0,4.0,29.0,18.0,894.0,8.0,0.0,224076.0,36972084.0,223.0,0.0,15360756.0,1.0,2586129.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Martells,Allison,allisonmartells@gmail.com,668676572,ua380,780488,995-31-3364,7.0,44.0,1680835.0,11886958.0,6487719.0,8.0,6.0,11.0,7.0,8.0,16.0,1751.0,5.0,0.0,133072.0,4048913.0,239.0,0.0,50195408.0,1.0,293797.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Correspondento,Economics,economicscorrespondento@gmail.com,670045066,ua317,981423,995-31-8541,1.0,28.0,6682312.0,53685933.0,25084767.0,6.0,8.0,19.0,6.0,44.0,17.0,587.0,11.0,0.0,152295.0,37032665.0,232.0,0.0,72220624.0,1.0,25536922.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Barkino,Noah,noahbarkino@gmail.com,621694750,ua222,900795,995-31-6258,6.0,55.0,5474038.0,4395698.0,0.0,3.0,4.0,7.0,0.0,2.0,16.0,909.0,2.0,0.0,110131.0,3116854.0,325.0,0.0,1660094.0,4.0,5335604.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Barlyne,Suzanne,suzannebarlyne@gmail.com,681582194,ua171,551377,995-31-5224,2.0,20.0,8199532.0,70879434.0,17590279.0,3.0,7.0,5.0,4.0,20.0,10.0,947.0,4.0,0.0,19378.0,3534431.0,234.0,0.0,55762054.0,6.0,7171295.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Hetzners,Christiaan,christiaanhetzners@gmail.com,648355734,ua100,105259,995-31-1841,2.0,36.0,3604713.0,31159275.0,84430336.0,1.0,7.0,9.0,4.0,11.0,3.0,113.0,2.0,0.0,12421.0,355693.0,284.0,0.0,18076248.0,4.0,29237643.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Good
Hornbyk,Lucy,lucyhornbyk@gmail.com,629535512,ua205,590257,995-31-2335,1.0,34.0,3426608.0,30385066.0,16184401.0,8.0,9.0,21.0,6.0,13.0,10.0,707.0,7.0,0.0,184393.0,26655739.0,130.0,0.0,16649806.0,4.0,23550859.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Franciscob,Rosemarie,rosemariefranciscob@gmail.com,650122622,ua070,611064,995-31-9211,4.0,40.0,4474076.0,40093967.0,0.0,3.0,5.0,11.0,0.0,23.0,20.0,55.0,0.0,0.0,43521.0,26231518.0,308.0,0.0,44673117.0,1.0,24420851.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
